image_id,healthy,multiple_diseases,rust,scab
Test_0,1.6856634230404514e-24,0.011717954650521278,0.9882820248603821,2.0220362768246328e-24
Test_1,2.348143923226742e-13,0.09022238105535507,0.9097775816917419,3.6105087019080995e-13
Test_2,0.0004595802165567875,0.01142173819243908,3.595802263589576e-05,0.9880827069282532
Test_3,0.9838671684265137,0.004856226500123739,0.0030495820101350546,0.008227038197219372
Test_4,0.0,0.0006215174798853695,0.9993784427642822,0.0
Test_5,0.2268405258655548,0.06953155994415283,0.009756740182638168,0.6938712000846863
Test_6,0.9960718154907227,0.0012985520297661424,0.0018474566750228405,0.0007821571198292077
Test_7,1.6753299860283732e-05,0.02561754360795021,2.286317067046184e-05,0.9743428826332092
Test_8,1.1929456377401948e-05,0.02312280237674713,1.1421770068409387e-05,0.9768539071083069
Test_9,9.46146969021323e-18,0.1002187728881836,0.8997812271118164,1.6278380096367875e-17
Test_10,4.3427142425277635e-19,0.0005039440002292395,0.9994959831237793,1.6496141757227974e-22
Test_11,0.9805682301521301,0.0075565543957054615,0.0055650509893894196,0.006310191936790943
Test_12,0.005479337181895971,0.05829824134707451,0.0019999640062451363,0.9342225193977356
Test_13,0.9708568453788757,0.011357634328305721,0.012232495471835136,0.005553042516112328
Test_14,8.906338027353757e-38,1.582901859364938e-05,0.9999841451644897,0.0
Test_15,5.696170117596331e-33,4.6088083763606846e-05,0.9999538660049438,1.1512389954435964e-37
Test_16,0.9997486472129822,5.687059456249699e-05,8.28815100248903e-05,0.00011159778659930453
Test_17,4.5938250536892156e-07,0.010939278639853,4.830125703847443e-07,0.9890598058700562
Test_18,0.019349824637174606,0.018812129274010658,0.0005255257128737867,0.9613125920295715
Test_19,2.017731652135607e-29,0.0036134046968072653,0.9963866472244263,9.165578846242846e-29
Test_20,0.0006329755997285247,0.011902222409844398,5.975443127681501e-05,0.9874048829078674
Test_21,0.9098877310752869,0.006004843860864639,0.0023599902633577585,0.08174741268157959
Test_22,0.0,1.4594720596505795e-05,0.9999854564666748,0.0
Test_23,0.0016021510818973184,0.01401662640273571,5.7607045164331794e-05,0.9843235611915588
Test_24,0.9893478155136108,0.0035005749668926,0.004693363793194294,0.0024582347832620144
Test_25,0.000111209083115682,0.022444648668169975,4.279477070667781e-05,0.9774013757705688
Test_26,0.020016061142086983,0.030314717441797256,0.0008717832970432937,0.9487974047660828
Test_27,1.4860598588134912e-20,0.01782449707388878,0.9821755290031433,6.669534963717775e-22
Test_28,0.9911409020423889,0.0032163886353373528,0.0029759586323052645,0.002666767220944166
Test_29,1.2401857020449825e-05,0.8184969425201416,0.17637020349502563,0.005120504181832075
Test_30,0.911812961101532,0.015393118374049664,0.006539489142596722,0.06625443696975708
Test_31,2.032165500885023e-19,0.07839009165763855,0.9216099381446838,2.2866835211454257e-18
Test_32,0.00030344707192853093,0.0943407416343689,0.00047275223187170923,0.904883086681366
Test_33,2.8472365443121816e-07,0.024740878492593765,7.473292384929664e-07,0.9752581715583801
Test_34,0.15640707314014435,0.031456608325242996,0.0037343092262744904,0.8084020614624023
Test_35,0.0002613932592794299,0.005598741117864847,1.1010588423232548e-05,0.9941288232803345
Test_36,2.8882901560893887e-24,0.027325619012117386,0.9726743102073669,1.0585056321974035e-23
Test_37,0.0004357238067314029,0.012625359930098057,4.675354284700006e-05,0.9868921637535095
Test_38,1.1383811254761511e-10,0.011508691124618053,1.6926577917075747e-09,0.9884912967681885
Test_39,5.792207859121718e-32,1.0327019026590278e-06,0.999998927116394,1.1357009496556542e-37
Test_40,7.333587824851942e-21,0.018748683854937553,0.9812513589859009,4.490223535550884e-21
Test_41,1.7846264220642942e-15,0.07658888399600983,0.9234110713005066,3.167961456246207e-15
Test_42,4.835776508116396e-06,0.014207825995981693,1.273014731850708e-06,0.9857860803604126
Test_43,2.0373883671709336e-05,0.08442313969135284,0.9155558347702026,6.602290341106709e-07
Test_44,1.0098177227746419e-07,0.007673934102058411,1.2183399178411491e-07,0.9923259019851685
Test_45,2.533862470954773e-06,0.19605118036270142,0.00024572297115810215,0.8037005662918091
Test_46,0.12239456921815872,0.03633108735084534,0.0020267050713300705,0.8392475843429565
Test_47,1.816662349142905e-34,0.006211218424141407,0.9937887787818909,8.752568571065545e-33
Test_48,3.3194038298858935e-30,0.012575767934322357,0.9874241948127747,2.854236122042904e-28
Test_49,7.873641348014448e-15,0.027639221400022507,0.9723607897758484,2.898129846475489e-16
Test_50,1.9694551160631427e-22,0.0006147686508484185,0.9993852376937866,1.3298461340187036e-24
Test_51,7.2616086922507885e-16,0.01837926171720028,0.981620728969574,1.968058388196583e-17
Test_52,4.799395851895215e-36,0.00235083163715899,0.9976491332054138,3.455978861418413e-36
Test_53,0.0,6.770697382307844e-06,0.9999932050704956,0.0
Test_54,0.05321301147341728,0.594506561756134,0.2221677154302597,0.13011273741722107
Test_55,0.0034115256275981665,0.005016181617975235,5.2667786803795025e-05,0.9915195107460022
Test_56,0.00027503824094310403,0.06551837921142578,0.00021566104260273278,0.9339909553527832
Test_57,0.9350588321685791,0.008667035028338432,0.004004102665930986,0.052270032465457916
Test_58,0.11448920518159866,0.03774799033999443,0.0033700596541166306,0.8443927764892578
Test_59,5.117144246469252e-05,0.4827514588832855,0.5168110728263855,0.00038631921052001417
Test_60,0.00035702079185284674,0.10107510536909103,0.0019698028918355703,0.8965980410575867
Test_61,0.7616261839866638,0.028757425025105476,0.004630032926797867,0.2049863189458847
Test_62,9.704213152872398e-05,0.299505352973938,0.001694583217613399,0.6987030506134033
Test_63,3.927832585759461e-05,0.036218516528606415,2.7607935408013873e-05,0.9637146592140198
Test_64,0.18497027456760406,0.03360065817832947,0.00399045692756772,0.7774386405944824
Test_65,1.8000902790658423e-15,0.05745004117488861,0.9425499439239502,9.97398151347589e-15
Test_66,0.989865243434906,0.0007539447396993637,0.0001419418113073334,0.009238844737410545
Test_67,9.761342845138188e-10,0.05000980943441391,0.9499901533126831,1.407666205821556e-10
Test_68,2.7869573386851698e-05,0.38918164372444153,0.0022719362750649452,0.6085185408592224
Test_69,6.005723918178774e-09,0.21362505853176117,0.7863749265670776,8.39009750563946e-09
Test_70,0.06129969283938408,0.102146677672863,0.014791284687817097,0.8217623829841614
Test_71,7.139800572986132e-07,0.03132627531886101,0.9686729311943054,4.9530388679386306e-09
Test_72,0.00020415408653207123,0.007013438735157251,1.1810321666416712e-05,0.9927706122398376
Test_73,0.9580567479133606,0.0054588112980127335,0.0010578735964372754,0.035426508635282516
Test_74,0.9419410824775696,0.012636133469641209,0.006855404004454613,0.03856739029288292
Test_75,9.804325236473233e-05,0.004844695329666138,3.330094386910787e-06,0.9950538873672485
Test_76,0.6635060906410217,0.014910418540239334,0.003333528758957982,0.31825000047683716
Test_77,3.2257576094707474e-05,0.07443349808454514,0.9255327582359314,1.4684924281027634e-06
Test_78,9.078435780907057e-09,0.008628982119262218,2.1616349599185014e-08,0.9913710355758667
Test_79,0.9373089671134949,0.01660037972033024,0.009663689881563187,0.03642692789435387
Test_80,0.0037442881148308516,0.3385024070739746,0.6502485275268555,0.007504795212298632
Test_81,1.3387063159397972e-11,0.08384951204061508,0.9161504507064819,2.144917403412716e-11
Test_82,0.004820480011403561,0.10176961123943329,0.8934066891670227,3.2525019832974067e-06
Test_83,1.858395444287453e-05,0.40506434440612793,0.5948306918144226,8.643574983580038e-05
Test_84,0.0008464324055239558,0.012054111808538437,6.579414184670895e-05,0.9870336055755615
Test_85,3.1263796699931845e-05,0.016096631065011024,9.247203706763685e-06,0.9838628172874451
Test_86,0.006763868499547243,0.3107163608074188,0.6818696856498718,0.0006500956369563937
Test_87,0.00017314923752564937,0.030865274369716644,8.116262324620038e-05,0.9688803553581238
Test_88,1.2346962341425183e-09,0.01133471354842186,1.9275109508498645e-08,0.9886652231216431
