image_id,healthy,multiple_diseases,rust,scab
Test_0,4.405135449665233e-15,0.0027979612350463867,0.9972020387649536,6.552649844574583e-15
Test_1,4.188420877487831e-12,0.002470093546435237,0.997529923915863,2.7418766042341947e-12
Test_2,0.001748272217810154,0.008639122359454632,1.8946968793898122e-06,0.9896106719970703
Test_3,0.9992949962615967,2.9165446449042065e-06,0.00019102868100162596,0.0005110384081490338
Test_4,9.227145277960736e-25,0.001450458774343133,0.9985495209693909,8.369658704133298e-22
Test_5,0.7904684543609619,0.04030846804380417,0.005126012954860926,0.16409702599048615
Test_6,0.968090295791626,0.0015930262161418796,0.02756572887301445,0.0027509331703186035
Test_7,3.3906973840203136e-05,0.2739331126213074,6.836130341980606e-05,0.7259646058082581
Test_8,0.0024867753963917494,0.010403512977063656,0.00036533139063976705,0.9867444038391113
Test_9,8.655025006691804e-17,0.0001307316415477544,0.9998692274093628,1.0500348750965157e-15
Test_10,1.918122239079308e-18,3.004102078207893e-09,1.0,2.870786215180115e-20
Test_11,0.9915698766708374,0.008319840766489506,3.246973210480064e-05,7.771557284286246e-05
Test_12,0.1455170065164566,0.0244599636644125,0.0004234410298522562,0.8295995593070984
Test_13,0.9762054085731506,0.004814986605197191,0.0005396861233748496,0.018439851701259613
Test_14,4.408634760235841e-24,4.432366949913558e-06,0.9999955892562866,2.4716430138051435e-24
Test_15,1.1923801912506994e-16,9.612558642402291e-07,0.9999990463256836,1.0375265030941538e-19
Test_16,0.9531102180480957,0.0006911843665875494,0.00043003325117751956,0.045768510550260544
Test_17,0.0007566048298031092,0.02061356231570244,0.0005197361460886896,0.978110134601593
Test_18,0.22889338433742523,0.04871434345841408,0.0004425447841640562,0.7219497561454773
Test_19,1.1863654301445813e-17,0.001984878210350871,0.9980151653289795,1.7994950266621594e-15
Test_20,0.32977867126464844,0.025955496355891228,0.004105181898921728,0.6401605606079102
Test_21,0.904420793056488,0.0009370427578687668,0.00029733337578363717,0.09434482455253601
Test_22,0.0,0.08711335808038712,0.9128866195678711,1.960022618566128e-37
Test_23,0.1928262710571289,0.012859479524195194,0.00039508065674453974,0.7939192652702332
Test_24,0.9594771265983582,0.00040319323306903243,0.00018667528638616204,0.039932992309331894
Test_25,9.993557614507154e-05,0.0007515689358115196,3.1846384445088916e-06,0.9991452693939209
Test_26,0.1950732171535492,0.0014293068088591099,2.573138590378221e-05,0.8034716248512268
Test_27,6.98588923983124e-21,0.00018513412214815617,0.9998149275779724,2.647876711292273e-20
Test_28,0.9995680451393127,0.0001316245034104213,8.617743151262403e-05,0.00021412251226138324
Test_29,4.188485945633147e-06,0.8707882761955261,0.1288203001022339,0.0003872584493365139
Test_30,0.9590681791305542,0.005580944940447807,0.0004433541907928884,0.03490747883915901
Test_31,8.626932133292155e-18,0.10554741322994232,0.8944525718688965,3.0367510234583916e-16
Test_32,0.0004568770236801356,0.007379485294222832,2.4230435883509926e-05,0.9921393990516663
Test_33,2.924057662312407e-05,0.00224484340287745,1.6952124326508056e-07,0.997725784778595
Test_34,0.027190038934350014,0.003098407294601202,0.0007126978598535061,0.9689987897872925
Test_35,0.003884910838678479,0.003332155989482999,1.0206587830907665e-05,0.9927727580070496
Test_36,1.480426318109835e-16,0.09765302389860153,0.9023469686508179,4.701450444504363e-15
Test_37,0.007187518756836653,0.0005813038442283869,1.606747218829696e-06,0.9922295212745667
Test_38,1.8187777186540188e-06,0.013260616920888424,7.13098273763535e-08,0.9867375493049622
Test_39,2.4373840619429377e-12,2.3558952307212166e-05,0.999976396560669,3.5594738961863825e-11
Test_40,2.213095104009659e-19,0.004200206603854895,0.995799720287323,3.693900394917135e-19
Test_41,9.22312763272301e-14,0.05707966163754463,0.9429203867912292,3.633622265922232e-14
Test_42,1.5033079762361012e-05,0.016266094520688057,1.5520504348387476e-07,0.9837188124656677
Test_43,1.2125916555305594e-06,0.007722524460405111,0.9922762513160706,1.6000623048739726e-08
Test_44,1.602559132152237e-05,0.5650069713592529,0.010820625349879265,0.42415642738342285
Test_45,9.942002179741394e-06,0.9805819392204285,0.0004400523903314024,0.01896795444190502
Test_46,0.9645957350730896,0.014073834754526615,0.00020430599397514015,0.0211260337382555
Test_47,2.9876194586411566e-23,0.08369665592908859,0.9163033962249756,3.187935501527329e-21
Test_48,9.553606612160785e-26,0.0008764722151681781,0.9991235136985779,2.9677801196344366e-24
Test_49,1.6936555269353448e-08,6.038866104063345e-06,0.9999939203262329,8.393351014213124e-10
Test_50,2.8180827896934213e-12,0.00013861391926184297,0.9998613595962524,6.43675876488281e-11
Test_51,2.5734565591391994e-16,0.1521371454000473,0.8478628993034363,1.4541473697371986e-14
Test_52,2.3448185363260535e-25,8.579824498156086e-05,0.9999141693115234,1.4323748049526344e-25
Test_53,1.6109644615448597e-31,1.2944987963503518e-11,1.0,3.0603606041154545e-33
Test_54,0.1997603476047516,0.016336368396878242,0.7806288003921509,0.0032745073549449444
Test_55,0.012739086523652077,0.002236764645203948,0.00011011090100510046,0.9849140048027039
Test_56,0.00045231758849695325,0.9459619522094727,0.0002117120020557195,0.05337407439947128
Test_57,0.8790640234947205,0.0067153507843613625,0.02083558402955532,0.09338502585887909
Test_58,0.31899121403694153,0.031860750168561935,0.0007740326109342277,0.6483739614486694
Test_59,4.802833791472949e-05,0.7041587829589844,0.29573801159858704,5.511509152711369e-05
Test_60,0.04830782860517502,0.11483289301395416,0.14416760206222534,0.6926916241645813
Test_61,0.9949355721473694,0.00018255181203130633,5.689721001544967e-05,0.004824992269277573
Test_62,0.002706798491999507,0.6838375329971313,0.2720774710178375,0.04137813299894333
Test_63,0.05922803655266762,0.41549885272979736,0.0005630779778584838,0.5247100591659546
Test_64,0.08085156232118607,0.0013317957054823637,0.00016587882419116795,0.9176508784294128
Test_65,1.1852069325968273e-10,0.14034293591976166,0.8596571087837219,1.5578924261738791e-10
Test_66,0.9941380023956299,0.00013197319640312344,0.00014818008639849722,0.005581838544458151
Test_67,1.6928575519159494e-07,0.015896489843726158,0.9841030836105347,2.6582449663692387e-07
Test_68,0.00037018669536337256,0.9089586138725281,0.07147907465696335,0.019192179664969444
Test_69,3.1913052225718275e-05,0.35028037428855896,0.6496654748916626,2.2169091607793234e-05
Test_70,0.014466028660535812,0.7511895895004272,0.018864143639802933,0.21548019349575043
Test_71,1.2789227184839547e-05,0.0014077041996642947,0.9985793828964233,1.2998484066883975e-07
Test_72,0.04617399722337723,0.07045189291238785,0.0047409553080797195,0.8786332011222839
Test_73,0.9992232322692871,2.4521541490685195e-06,2.2839476514491253e-05,0.0007514391327276826
Test_74,0.9352080821990967,0.03243313729763031,0.022288495674729347,0.010070291347801685
Test_75,0.0020455343183130026,0.016855483874678612,5.0129434384871274e-05,0.9810488224029541
Test_76,0.9560214281082153,0.010495586320757866,5.61043452762533e-05,0.0334269255399704
Test_77,2.954670344479382e-05,0.010091532953083515,0.9898724555969238,6.4671694417484105e-06
Test_78,6.196201525199285e-07,0.001146353199146688,3.1799396449372352e-09,0.9988530874252319
Test_79,0.9032154679298401,0.07365301251411438,0.023011228069663048,0.00012032372615067288
Test_80,2.4231035240518395e-06,0.9769640564918518,0.02296493574976921,6.860917346784845e-05
Test_81,1.223436008399156e-14,0.005357929039746523,0.9946420192718506,3.019877438934816e-14
Test_82,0.00019025256915483624,0.22119319438934326,0.7786163687705994,1.8446638705427176e-07
Test_83,0.0008480926626361907,0.7222957015037537,0.27561691403388977,0.00123928755056113
Test_84,0.00960046797990799,0.005854335147887468,5.626245547318831e-05,0.9844890832901001
Test_85,0.02579294890165329,0.022661810740828514,3.326616933918558e-05,0.9515120387077332
Test_86,3.185174080044817e-07,0.0197590421885252,0.980240523815155,1.2784043690317048e-07
Test_87,0.13422812521457672,0.035667434334754944,0.8097931146621704,0.02031126618385315
Test_88,1.53624711174416e-07,0.9871823787689209,1.3898650649935007e-05,0.012803555466234684
Test_89,0.08903065323829651,0.07588603347539902,0.00017547821335028857,0.8349078297615051
Test_90,3.2790036407006745e-31,9.624111044104211e-06,0.9999903440475464,4.408358603984119e-32
Test_91,0.9515421390533447,0.03112189844250679,0.0013333444949239492,0.016002507880330086
Test_92,0.9521498680114746,0.004705006722360849,0.0006157794850878417,0.042529355734586716
Test_93,3.4092051746515003e-16,0.07148446887731552,0.9285155534744263,8.753801753835864e-15
Test_94,0.00573480362072587,0.08170950412750244,0.00012990798859391361,0.9124258756637573
Test_95,0.9961567521095276,0.0007349728839471936,0.000142906530527398,0.0029653876554220915
Test_96,0.013762466609477997,0.005148882977664471,2.8265903893043287e-05,0.981060266494751
Test_97,0.9718347191810608,0.0009041565353982151,0.00029352601268328726,0.026967566460371017
Test_98,1.180392882815795e-05,0.9950836896896362,0.0003424178867135197,0.00456206826493144
Test_99,0.0017104257130995393,0.0045195696875452995,6.367408332152991e-06,0.9937636256217957
Test_100,3.956396540161222e-05,0.051333311945199966,1.6613351760952355e-07,0.9486269950866699
Test_101,0.9055910706520081,0.0007394168642349541,0.0003487833309918642,0.09332070499658585
Test_102,0.26995816826820374,0.000933614675886929,0.00021783153351861984,0.7288904190063477
Test_103,0.9783610105514526,0.012486890889704227,0.00766637222841382,0.0014857036294415593
Test_104,2.828448668878991e-05,0.2686583697795868,0.0005638434085994959,0.7307494878768921
Test_105,0.0580124631524086,0.01582321524620056,0.0001594533387105912,0.9260048866271973
Test_106,0.946231484413147,0.00010284074960509315,0.020678892731666565,0.03298676759004593
Test_107,0.00015794532373547554,0.01577257178723812,0.9840402007102966,2.9283171897986904e-05
Test_108,2.3324411813518964e-05,0.5625680685043335,0.00010099971404997632,0.43730756640434265
Test_109,0.833219051361084,0.022741643711924553,0.1357010155916214,0.008338239043951035
Test_110,0.9983633160591125,3.0749242796446197e-07,9.155731095233932e-05,0.0015448934864252806
Test_111,0.7865370512008667,0.0006823051371611655,0.0007960228249430656,0.21198458969593048
Test_112,2.351497292783604e-15,0.684152364730835,0.3158476650714874,1.1848554364209118e-13
Test_113,0.10871505737304688,0.8620867133140564,0.005579724442213774,0.023618534207344055
Test_114,7.577496944577433e-06,0.02885786071419716,0.0002681936603039503,0.9708663821220398
Test_115,3.84711478946042e-17,6.936771296262023e-11,1.0,4.426186104427998e-21
Test_116,1.4661045497632585e-05,0.0020092788618057966,0.9979727864265442,3.259680397604825e-06
Test_117,3.0466211151103373e-12,0.30081698298454285,0.6991830468177795,3.905752804511664e-11
Test_118,3.082311813960457e-15,4.879874177277088e-05,0.9999512434005737,3.730818009129583e-13
Test_119,0.99998939037323,5.186245743971085e-06,4.995956714992644e-06,3.890274342666089e-07
Test_120,4.2907886619987526e-17,0.01584058813750744,0.9841594696044922,6.174053222206223e-15
Test_121,0.4054965674877167,0.16033829748630524,0.22532474994659424,0.20884034037590027
Test_122,3.899515259309094e-12,0.7215045094490051,0.2784954905509949,3.147246005474891e-11
Test_123,1.7539458299235594e-17,0.5385704040527344,0.4614295959472656,1.0434707975069332e-13
Test_124,0.00020465784473344684,0.024034833535552025,1.7321048062513e-06,0.9757587909698486
Test_125,0.49978479743003845,0.10761664062738419,0.000738415343221277,0.39186015725135803
Test_126,0.9987836480140686,0.0008804736426100135,0.00033208593958988786,3.7714657992182765e-06
Test_127,0.1398290991783142,0.011981227435171604,0.015986887738108635,0.8322027325630188
Test_128,0.0008806161931715906,0.046146247535943985,0.9509358406066895,0.0020373535808175802
Test_129,3.4464264331290906e-07,0.12095771729946136,0.8789846897125244,5.730526754632592e-05
Test_130,2.5100559923885157e-06,0.026746993884444237,2.0471577499847626e-06,0.9732484221458435
Test_131,0.00013034009316470474,0.00816156342625618,1.4013218105901615e-06,0.9917066097259521
Test_132,0.9999126195907593,1.8372850263403961e-06,8.340299973497167e-05,2.098021468555089e-06
Test_133,2.2599567728320835e-07,0.04398918151855469,4.495581833907636e-06,0.9560061693191528
Test_134,0.009894471615552902,1.968782817129977e-05,0.0008844627882353961,0.9892014265060425
Test_135,0.053535345941782,0.03574574366211891,0.9086159467697144,0.0021029766649007797
Test_136,0.00020343407231848687,0.005257099866867065,2.6502240757508844e-07,0.994539201259613
Test_137,2.8876183297158608e-31,0.3209381103515625,0.6790618896484375,1.0204720847750542e-27
Test_138,1.315093733004865e-22,6.846347787359264e-06,0.9999932050704956,4.354821745839194e-23
Test_139,0.9999786615371704,4.346677826561063e-07,1.7237649444723502e-05,3.6502806324278936e-06
Test_140,0.0004570790333673358,0.11707648634910583,0.882427453994751,3.897276474162936e-05
Test_141,1.9543345842976123e-05,0.005719515960663557,7.332969431672609e-08,0.9942607879638672
Test_142,0.7009310126304626,0.09570687264204025,0.001152651384472847,0.20220941305160522
Test_143,0.6790049076080322,0.20265591144561768,0.003889277344569564,0.1144498810172081
Test_144,0.9919304251670837,0.0015127266524359584,0.00039220176404342055,0.006164615508168936
Test_145,0.020086808130145073,0.03886968269944191,2.3269149096449837e-05,0.9410203099250793
Test_146,2.840351876258701e-16,0.0008443442638963461,0.9991556406021118,8.119926850043771e-14
Test_147,8.649961823203878e-12,0.05094040557742119,0.9490596055984497,3.1780987563845287e-11
Test_148,0.9897189140319824,0.001832860754802823,0.0001606806181371212,0.008287596516311169
Test_149,0.0005717982421629131,0.0006185113452374935,0.998791515827179,1.8159980754717253e-05
Test_150,9.108053927775472e-05,0.021443964913487434,1.0667039532563649e-05,0.9784543514251709
Test_151,3.09300464914708e-23,0.08532920479774475,0.9146708250045776,2.646277603147146e-20
Test_152,6.185864621204142e-25,0.9989271759986877,0.0010728605557233095,5.2309095257053897e-23
Test_153,0.0005257237935438752,0.0026877715718001127,5.420021807367448e-06,0.9967811107635498
Test_154,1.1522016856514198e-20,0.8630831241607666,0.1369168758392334,1.2412156091881455e-21
Test_155,1.6948432674662728e-12,0.20140580832958221,0.7985941767692566,1.5892337792977607e-11
Test_156,0.9535926580429077,0.0020833073649555445,0.025163346901535988,0.019160721451044083
Test_157,0.008321003057062626,0.37222152948379517,0.6189497709274292,0.000507628486957401
Test_158,0.0017320385668426752,0.003553844755515456,2.0759332528541563e-06,0.9947119951248169
Test_159,2.4956432320005772e-12,0.01362982764840126,0.9863702058792114,5.925315793575692e-11
Test_160,0.9915072917938232,0.000333060888806358,0.00042968388879671693,0.007730026263743639
Test_161,0.2837790846824646,0.000859393912833184,0.029070427641272545,0.6862911581993103
Test_162,3.740113145404844e-13,0.0004995255148969591,0.9995005130767822,2.921811826771953e-13
Test_163,5.707012119826604e-12,0.8639456629753113,0.13605435192584991,2.461328696412579e-09
Test_164,0.007850858382880688,0.420183002948761,0.00012026850890833884,0.5718458890914917
Test_165,8.782545819485676e-07,0.0002840060624293983,5.652479373452479e-09,0.9997151494026184
Test_166,1.5902621593340116e-20,2.4244090468528157e-07,0.9999997615814209,1.8007935192781086e-20
Test_167,5.519355569066366e-23,0.08376352488994598,0.916236400604248,4.3422886645649535e-21
Test_168,9.324476559413597e-05,0.4613834619522095,0.5384913682937622,3.190589268342592e-05
Test_169,4.0057476780042123e-10,0.0024745750706642866,0.9975253939628601,1.9321197419763791e-10
Test_170,0.45897480845451355,0.18574894964694977,0.005369598511606455,0.34990665316581726
Test_171,8.98504523821203e-13,2.02262278037324e-08,1.0,2.27817862908904e-14
Test_172,4.680129981476933e-12,0.7098835110664368,0.29011648893356323,7.211469615908683e-11
Test_173,4.787532361762259e-20,0.005629493854939938,0.9943705201148987,1.758638301461481e-18
Test_174,0.22297678887844086,0.010038953274488449,0.0001189183458336629,0.7668653130531311
Test_175,0.9393916726112366,0.025573939085006714,0.0003637114423327148,0.034670714288949966
Test_176,0.0008482682751491666,0.007842812687158585,0.9912978410720825,1.1124004231533036e-05
Test_177,0.00019790447549894452,0.018275436013936996,1.2245975995028857e-05,0.9815143942832947
Test_178,3.2409241157438373e-06,0.003562858561053872,7.796360819156689e-07,0.9964331388473511
Test_179,0.0020515830256044865,0.002731188666075468,0.9949958324432373,0.0002214328123955056
Test_180,5.7256796800042784e-18,0.7404585480690002,0.25954145193099976,2.3745528943331555e-15
Test_181,0.000302770669804886,0.05194598436355591,6.846840733487625e-06,0.9477443099021912
Test_182,5.915844203396858e-11,0.030827464535832405,0.9691725373268127,6.779115047095274e-09
Test_183,0.8901394009590149,0.013812068849802017,0.0020756160374730825,0.09397299587726593
Test_184,0.9804199934005737,9.773448255145922e-05,0.019280793145298958,0.0002014993515331298
Test_185,0.16276505589485168,0.48215484619140625,0.0009821067797020078,0.35409805178642273
Test_186,8.276232256321236e-05,0.24201717972755432,2.9313918048501364e-07,0.7578997611999512
Test_187,2.1895331406779472e-24,2.9158978577470407e-05,0.9999707937240601,3.557669281415585e-22
Test_188,3.296434698368507e-21,1.9542147455808845e-08,1.0,6.366250827907181e-20
Test_189,0.9926691055297852,5.6647240853635594e-06,4.144671402173117e-05,0.007283809129148722
Test_190,0.0002333815355086699,5.783427695860155e-05,0.9997062087059021,2.493262400093954e-06
Test_191,9.543548884494157e-08,0.0035882226657122374,0.9964116215705872,1.2517497793851362e-07
Test_192,3.6316760088084266e-07,0.7209534645080566,0.27903473377227783,1.140265794674633e-05
Test_193,1.5438524449967036e-37,1.0167393186058526e-13,1.0,1.500550250769417e-35
Test_194,2.597743021150401e-24,0.9879428744316101,0.012057095766067505,3.078142946406113e-20
Test_195,0.7823798656463623,0.18300572037696838,0.009302298538386822,0.025312157347798347
Test_196,0.0005170387448742986,0.142838716506958,1.0677514183043968e-05,0.8566335439682007
Test_197,0.012430764734745026,0.220533087849617,0.766944169998169,9.198827319778502e-05
Test_198,0.7255078554153442,0.021034734323620796,0.0012787997256964445,0.2521785497665405
Test_199,0.0003257342614233494,0.33857259154319763,0.6607014536857605,0.0004002221394330263
Test_200,6.101446570205837e-10,0.006361514795571566,0.9936384558677673,1.5151534193957872e-10
Test_201,0.00022309778432827443,0.05483521521091461,9.233931632479653e-05,0.9448492527008057
Test_202,0.0007270383648574352,0.04350250959396362,0.9266968369483948,0.029073631390929222
Test_203,4.5148450311671695e-08,0.5619564056396484,0.4380420744419098,1.4733981288372888e-06
Test_204,7.461065251845866e-05,0.08299922198057175,5.482573760673404e-05,0.9168712496757507
Test_205,0.0035114323254674673,0.0009800244588404894,1.439353400201071e-05,0.9954942464828491
Test_206,0.00038945951382629573,0.013222739100456238,1.62553751579253e-05,0.9863715767860413
Test_207,0.027682099491357803,0.051460202783346176,0.9185225963592529,0.0023350997362285852
Test_208,0.999707043170929,0.00016503773804288357,0.00012004242307739332,7.875573828641791e-06
Test_209,5.82036995639898e-16,0.9980413913726807,0.001958537381142378,4.070803752680846e-13
Test_210,0.0032462512608617544,0.35154274106025696,0.004628037102520466,0.6405829787254333
Test_211,6.5193908085348085e-06,0.7264619469642639,0.27351856231689453,1.296799018746242e-05
Test_212,4.200545480782569e-24,3.252401370446023e-08,1.0,2.397795417327734e-23
Test_213,0.0002849228912964463,0.19110220670700073,0.806086003780365,0.002526850439608097
Test_214,3.511510947258314e-19,0.060671087354421616,0.9393289089202881,2.1235120123568372e-18
Test_215,0.9949304461479187,3.428139098105021e-05,2.900785329984501e-05,0.005006186664104462
Test_216,0.9980593323707581,8.130943024298176e-05,7.09396636011661e-06,0.001852240413427353
Test_217,0.003095690393820405,0.10712818056344986,0.00016516719188075513,0.8896109461784363
Test_218,0.9978585839271545,0.00040384914609603584,3.4038283047266304e-05,0.0017035267082974315
Test_219,3.2020702024827168e-15,3.228610512451269e-05,0.9999676942825317,5.216178443446731e-17
Test_220,5.734874775953358e-06,0.005193174816668034,6.352548354016108e-08,0.9948010444641113
Test_221,0.9289088249206543,0.03509068489074707,0.004625159315764904,0.03137528896331787
Test_222,0.00013521472283173352,0.012252945452928543,0.9875931143760681,1.8755839846562594e-05
Test_223,9.740216445897065e-13,0.14636442065238953,0.8536356091499329,7.632773753318833e-12
Test_224,0.00016747666813898832,0.0005353542510420084,0.9986289739608765,0.0006681769154965878
Test_225,0.8621236681938171,0.0003652797604445368,0.031574465334415436,0.10593658685684204
Test_226,5.304857763766132e-16,0.03942909836769104,0.9605708718299866,1.4977794937469369e-13
Test_227,3.38701488544757e-06,0.002648760564625263,6.357339987772548e-09,0.9973479509353638
Test_228,1.3714285387322889e-06,0.009860362857580185,0.9901382923126221,5.3478572681342484e-09
Test_229,3.21883179832394e-11,0.713892936706543,0.2861071228981018,3.839365284030727e-11
Test_230,0.0034026645589619875,0.33354905247688293,0.0006779179093427956,0.6623703241348267
Test_231,0.0002045032597379759,0.0035455012694001198,1.1053548405470792e-05,0.9962389469146729
Test_232,0.9993818998336792,0.00011591606016736478,0.00018892419757321477,0.00031320416019298136
Test_233,0.9995905756950378,2.195578474584181e-07,1.6545049220439978e-05,0.00039261826896108687
Test_234,0.0007784930639900267,0.00840326864272356,1.5091014574863948e-05,0.9908031225204468
Test_235,4.299473346236482e-07,0.07633455842733383,1.3775144580563392e-08,0.9236649870872498
Test_236,1.0796396665568864e-08,0.2796127200126648,0.7203869223594666,3.823764131993812e-07
Test_237,0.0004689923662226647,0.5829945802688599,0.03333388268947601,0.38320255279541016
Test_238,1.0011519982142616e-17,0.26016947627067566,0.739830493927002,1.1556442346854264e-14
Test_239,4.469998268150652e-16,9.948415936378296e-06,0.9999901056289673,7.883078819706166e-14
Test_240,1.1408268175312896e-23,6.169781045173295e-06,0.9999938011169434,2.765519457308526e-23
Test_241,6.197068813662554e-08,0.4058746099472046,0.5941252112388611,8.118145444768743e-08
Test_242,0.005887241568416357,0.0017640748992562294,1.984316622838378e-05,0.9923287034034729
Test_243,0.9956881403923035,1.1671870197460521e-05,1.7537684470880777e-05,0.004282662179321051
Test_244,0.00033703455119393766,0.006778341252356768,1.886647987703327e-05,0.992865800857544
Test_245,1.1382374482155104e-16,0.07616400718688965,0.9238359928131104,1.4023711467593875e-15
Test_246,0.0001264300663024187,0.014166216365993023,3.506879011183628e-06,0.9857038855552673
Test_247,1.1672714350652313e-08,4.1636943933553994e-05,4.317856402286102e-12,0.9999583959579468
Test_248,0.11257070302963257,0.3121385872364044,0.0018449703929945827,0.573445737361908
Test_249,3.045538221613242e-07,0.06701492518186569,0.9329840540885925,7.299792628145951e-07
Test_250,0.9933751225471497,0.0054877931252121925,0.0007157284417189658,0.0004213953507132828
Test_251,0.9913432598114014,0.0003809772024396807,0.0001487070112489164,0.008127052336931229
